StartDate,EndDate,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
1/17/21 16:45,1/17/21 16:49,246,1/17/21 16:49,R_1C8XSvN9LaxbiwJ,35.13490295,-106.6401978,boost,I think it would give a big boost to the local economy. More businesses opening creates more jobs which causes more spending.,positive,boost,10,FALSE,increase,promote,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,666246
1/16/21 11:08,1/16/21 11:11,183,1/16/21 11:11,R_2aS8X4KY9ZWyRWU,40.03370667,-83.13189697,boost,I think local economy should have been better since there are more labors doing work. and since they run business it also helps the local economy.,positive,,10,TRUE,boost,accelerate ,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,mandarin,3,5,,,,,,,,,,"China, UK, Canada",379266
1/21/21 15:28,1/21/21 15:32,245,1/21/21 15:32,R_1CEGGvsPgnPx4Ki,42.42480469,-83.19509888,increase,"I think more people, more business. It brings more jobs by them opening business which means revenue for Addison.",positive,,10,TRUE,Increase,Rise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA ,725269
1/22/21 5:55,1/22/21 6:00,255,1/22/21 6:00,R_3MAMjU0koUf3sVO,46.57299805,-122.7075043,flood,"I think most of the local people don't want the jobs that the immigrants are doing.  With the large amount of immigrants living in that town, more businesses are needed that cater to their needs.",positive,,7,FALSE,increase,deluge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,375793
1/16/21 13:15,1/16/21 13:17,96,1/16/21 13:17,R_1BXHe85CFRhgdvv,45.08030701,-93.08750153,boost,"I think that it has boosted the local economy. There are more people making money, therefore more people to spend money.",positive,boost,6,FALSE,increase,lift,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,457453
1/22/21 6:23,1/22/21 6:25,166,1/22/21 6:25,R_27PDwEPCwiPeREq,39.20339966,-84.58180237,flood,I think that it has increased the amount of work being done in this town. I think that they are opening businesses that also provide more jobs to other people. ,positive,,7,FALSE,increase,overflow,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,445483
1/16/21 14:05,1/16/21 14:07,119,1/16/21 14:07,R_pQtg2LOsAW4a2fn,41.90730286,-71.43509674,boost,"I think that the change on the local economy came from the help of the immigrants. They started from the bottom, working labor jobs. From there, they were able to grow their skillset and branch out into other fields of work.",positive,,10,FALSE,increase,improve,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,641704
1/21/21 16:07,1/21/21 16:09,125,1/21/21 16:09,R_2coMQg76OAEqFV4,42.98599243,-77.41390228,invasion,I think that this would be helpful for the local economy. If more people are starting business ventures then there will be more jobs. There would also be more reason for people to shop in the area.,positive,,9,FALSE,increase,infestation,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,United States,888085
1/22/21 6:02,1/22/21 6:05,177,1/22/21 6:05,R_30wag38TW1mPdn3,38.2131958,-84.54550171,increase,I think the effect of this change on the local economy has been very positive. I think it is a great thing that new businesses are opening and more people are working in the local economy and able to buy things to stimulate it.,positive,,10,TRUE,increase,rise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,fluent,,,,,,,,,,,,,United States,308199
1/16/21 15:25,1/16/21 15:52,1611,1/16/21 15:52,R_3lrIo8rph1ItPSp,40.53770447,-105.0546036,flood,"I think the effect of this change on the local economy has probably been very good. Immigrants are usually very hard-workers, and are always willing to help do things that get a job done. I think when there are more immigrants, the better the economy is. It brings more people who are working, spending money (which helps support the economy), and it's just an overall good thing for the economy to have working immigrants.",positive,,10,FALSE,increase,gush,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,"I lived in England and Belgium as a young girl (my father was in the military), but I've lived in the United States full-time from age 16, until now (age 29)",500162
1/21/21 15:02,1/21/21 15:06,203,1/21/21 15:06,R_11aTrN2jgKz5enp,42.10940552,-71.17590332,invasion,I think the effect of this change on the local economy of Addison has been largely positive. The amount of immigrants starting their businesses creates jobs for immigrants and non-immigrants alike in the town.,positive,,7,FALSE,increase,intrusion,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,548999
1/21/21 15:50,1/21/21 15:53,226,1/21/21 15:53,R_6EcWsx7eCUJYafT,33.37249756,-112.5767975,flood,I think the effects of this change has been many business being able to open which means more jobs because of it. I also think it has made things work more smoother with a lot of people being around to be able to work.,positive,,10,FALSE,increase,ground,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,united states,233608
1/17/21 17:17,1/17/21 17:29,759,1/17/21 17:29,R_2XcfNzL39xuONtX,45.53970337,-122.9637985,boost,"I think the local economy benefitted by this trend. Not only the migrants filled the menial jobs, they also opened up businesses.",positive,fill (container),9,FALSE,increase,increase,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,US,305902
1/16/21 16:57,1/16/21 17:00,183,1/16/21 17:00,R_246lp4jz7oh0XP4,37.67520142,-120.9465027,invasion,"I think the local economy has improved as a result of the immigration. The immigrants are working, which means they are also most likely spending money at local businesses. Some have also optioned their own shops, which means paying local taxes, and offering local employment.",positive,,9,FALSE,increase,assault,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,850638
1/21/21 15:55,1/21/21 16:00,289,1/21/21 16:00,R_3MG7tvqmBNeNzSe,40.79570007,-77.86180115,increase,"I think the local economy in Addison has grown with a higher immigrant population. There are more businesses, which employ more people. With higher employment comes more money going to the local economy.",positive,,9,TRUE,increase,grow,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,298791
1/15/21 18:19,1/15/21 18:21,161,1/15/21 18:21,R_2ZUOHy0XFoVWdOk,30.04510498,-99.14170074,flood,"I think the local economy will have grown as more businesses are started. This would lead to higher employment, which would in turn increase the flow of money in the local economy.",positive,,10,FALSE,increase,deluge,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,689561
1/21/21 15:25,1/21/21 15:27,137,1/21/21 15:27,R_1kNVD7R5phRXHZg,39.75309753,-84.2507019,increase,I think the local economy would benefit from this as immigrants would be spending money. Local businesses add a lot to the community and keep capitalism out,positive,,8,TRUE,Increase,expand,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,,,,,,,,,,,,,,,US,362403
1/16/21 12:35,1/16/21 12:39,248,1/16/21 12:39,R_2WD7qwjwr0aZDHZ,34.32080078,-78.71450043,increase,"I think the population change from the influx of immigrants would impact the economy directly with stimulus. More people creating more wealth, and spending it at business, old and new, would improve the economy rapidly.",positive,"influx, stimulus",9,TRUE,increase,enlarge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,German,14,3,,,,,,,,,,USA,826019
1/21/21 15:51,1/21/21 16:01,606,1/21/21 16:01,R_2Ezz9AAMSlVQano,32.86849976,-97.28630066,increase,I think this has been beneficial to the economy. More people are able to work and therefore have more disposable income. ,positive,,10,TRUE,increase,enlarge,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,908523
1/22/21 6:02,1/22/21 6:05,174,1/22/21 6:05,R_8j47LCdfQGebMwF,40.47979736,-88.99220276,invasion,I think this is a great effect on the economy. Immigrants are creating businesses which employs more people overall. ,positive,,10,FALSE,increase,takeover,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,752138
1/17/21 10:20,1/17/21 10:24,275,1/17/21 10:24,R_1LhrqYxi3l4MIMV,47.49020386,-122.3003998,boost,I think this would improve the local economy. There would be cheaper services because of the competition in the local market.,positive,,8,FALSE,increase,magnify,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States of America.,218202
1/16/21 14:53,1/16/21 14:55,118,1/16/21 14:55,R_1i2RoeSGmmm9ZPp,34.18249512,-84.8246994,invasion,I would say that it has strengthened it in some instances.  In others I would imagine it has taken jobs away from people that are here legally.  There is a good side and a bad side of immigration.,positive,,5,TRUE,explosion,occupation,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,880823
1/16/21 13:47,1/16/21 13:55,434,1/16/21 13:55,R_1Pc4p53rC4eTv8a,32.65390015,-116.9772949,boost,I would think that the growing immigrant population would help Addison's local economy.  They have opened small businesses which brings in local income to the town.   A lot also work outside the town so their income would also help the economy.,positive,,8,FALSE,increase,raise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,I lived in Italy and Japan briefly while in the armed forces.,777927
1/21/21 15:57,1/21/21 16:02,324,1/21/21 16:02,R_2salAq0hevk58ow,39.03529358,-94.46360016,increase,"I would think the effect on the local economy would be positive. If they're opening shops and businesses that increases the tax revenue for the city. Others are doing the kind of low-pay work that most Americans can't or won't do. I don't see a negative for having hard working, industrious people moving to any city.",positive,,9,TRUE,increase,raise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,1,5,,,,,,,,,,,,,USA,451903
1/21/21 16:14,1/21/21 16:19,317,1/21/21 16:19,R_rdpRH1CH70JkuHv,35.13690186,-106.5198975,flood,"If the immigrants are all working, then there's more money flowing in the town. Businesses are opening and people are working in labor and various service trades. ",positive,,5,FALSE,influx,deluge,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,14,2,,,,,,,,,,United States,518826
1/16/21 14:16,1/16/21 14:22,366,1/16/21 14:22,R_suLpK2E6BsILe0N,35.62080383,-117.6732025,flood,"If the restaurants and shops opened by immigrants are getting enough business to stay open then the economy is probably doing well. Without unemployment statistics or other data for the nonimmigrant population, it is difficult to say how the overall economy is being affected. I guess it is a good thing because if other town residents wouldn't or couldn't taket the available jobs it would be good for the economy that someone did.",positive,,8,FALSE,increase,deluge,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,940231
1/16/21 11:17,1/16/21 11:19,175,1/16/21 11:19,R_yrUzC5hHdCbhEM9,40.50369263,-80.06829834,invasion,"Immigrant workers have increased in the area, both working as well as opening businesses in Addison. That increases job opportunities for everyone in the area!",positive,,9,FALSE,increase,attack,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,800500
1/21/21 16:12,1/21/21 16:14,104,1/21/21 16:14,R_w1aGG3bmQcuN7TH,34.75509644,-76.9068985,increase,"Immigrants do a lot of farm work and manual work, but they have started opening businesses too. Immigrants have increased significantly over the years. This has grown the economy. ",positive,,10,TRUE,increase,add,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,USA,777799
1/21/21 15:43,1/21/21 15:46,207,1/21/21 15:46,R_2zkHTwTHp5FVWRK,38.93919373,-77.05840302,increase,"Immigrants have been helping local businesses to prosper by providing labor at competitive rates. Immigrants are likely not taking jobs from Americans because the latter tend not to apply for the low wage, physically intense jobs",positive,,9,TRUE,increase,gain,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,Grandparents came to the US as immigrants,Japanese,0,2,English,5,5,,,,,,,,,,USA,381786
1/17/21 15:02,1/17/21 15:09,388,1/17/21 15:09,R_bvAM6VB3iZFpa8N,37.21279907,-77.47699738,flood,"Immigrants have contributed to the economy. By working in jobs in the community and opening new businesses in the community, it helps the community and it's economy grow.",positive,,7,TRUE,flood,overflow,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,n/a,0,0,n/a,0,0,n/a,0,0,n/a,0,0,usa,358567
1/16/21 12:53,1/16/21 12:55,140,1/16/21 12:55,R_0VW635U2yddll4t,35.86390686,-78.53500366,increase,"Immigrants have positively affected the local economy of Addison.  They have opened shops and businesses, increasing the economic potential of the area.   They also fill important roles in farms, construction, and cleaning, as well as other roles.  This means they are both paying taxes and spending money in their home location, which also is great for the local economy.",positive,,9,TRUE,increase,enlarge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,794627
1/21/21 15:44,1/21/21 15:48,212,1/21/21 15:48,R_1eKsrYK70yp8Y5T,35.08920288,-80.81939697,increase,Immigrants have settled the area and opened small businesses that employ people in town. The tax base has broadened thanks to the increase in new business.,positive,,9,TRUE,increase,enlarge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,826859
1/21/21 15:27,1/21/21 15:34,422,1/21/21 15:34,R_2Seu30qnCUtcTl7,32.77870178,-96.82170105,invasion,"Immigration also has a net positive effect on combined federal, state, and local budgets. Immigration policy has become a highly contentious issue in America affect the relative wages of different types of workers by changing. However, the fiscal impact varies widely at the state and local levels.",positive,,10,FALSE,increase,capture,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,English,English,,,,,,,,,,,,,United States of America,251147
